"","IntervalStart","Temperature"
"3028","5/7/2011 3:00",53.1
"3029","5/7/2011 4:00",50.4
"3030","5/7/2011 5:00",51.2
"3031","5/7/2011 6:00",52.1
"3032","5/7/2011 7:00",53.4
"3033","5/7/2011 8:00",54.2
"3034","5/7/2011 9:00",60.3
"3035","5/7/2011 10:00",66
"3036","5/7/2011 11:00",69.2
"3037","5/7/2011 12:00",71.9
"3038","5/7/2011 13:00",75.2
"3039","5/7/2011 14:00",76
"3040","5/7/2011 15:00",76.7
"3041","5/7/2011 16:00",74.7
"3042","5/7/2011 17:00",75.7
"3043","5/7/2011 18:00",75.3
"3044","5/7/2011 19:00",68.6
"3045","5/7/2011 20:00",66.9
"3046","5/7/2011 21:00",63.3
"3047","5/7/2011 22:00",63.6
"3048","5/7/2011 23:00",65.6
"3049","5/8/2011 0:00",63.6
"3050","5/8/2011 1:00",63.3
"3051","5/8/2011 2:00",65.1
"3052","5/8/2011 3:00",62.4
"3053","5/8/2011 4:00",62.3
"3054","5/8/2011 5:00",63.9
"3055","5/8/2011 6:00",65.4
"3056","5/8/2011 7:00",69.8
"3057","5/8/2011 8:00",68.3
"3058","5/8/2011 9:00",73.4
"3059","5/8/2011 10:00",74.6
"3060","5/8/2011 11:00",78
"3061","5/8/2011 12:00",79.4
"3062","5/8/2011 13:00",83.8
"3063","5/8/2011 14:00",84.1
"3064","5/8/2011 15:00",78.5
"3065","5/8/2011 16:00",81.1
"3066","5/8/2011 17:00",79.5
"3067","5/8/2011 18:00",75.8
"3068","5/8/2011 19:00",72.2
"3069","5/8/2011 20:00",64.7
"3070","5/8/2011 21:00",65.2
"3071","5/8/2011 22:00",62.1
"3072","5/8/2011 23:00",61.2
"3073","5/9/2011 0:00",60
"3074","5/9/2011 1:00",57.6
"3075","5/9/2011 2:00",57.8
"3076","5/9/2011 3:00",56.6
"3077","5/9/2011 4:00",55
"3078","5/9/2011 5:00",53.9
"3079","5/9/2011 6:00",55.6
"3080","5/9/2011 7:00",58.9
"3081","5/9/2011 8:00",66.7
"3082","5/9/2011 9:00",70.9
"3083","5/9/2011 10:00",74
"3084","5/9/2011 11:00",75.4
"3085","5/9/2011 12:00",76.9
"3086","5/9/2011 13:00",76.6
"3087","5/9/2011 14:00",74.8
"3088","5/9/2011 15:00",76.6
"3089","5/9/2011 16:00",74.6
"3090","5/9/2011 17:00",70.6
"3091","5/9/2011 18:00",70.8
"3092","5/9/2011 19:00",67.2
"3093","5/9/2011 20:00",64.2
"3094","5/9/2011 21:00",60.8
"3095","5/9/2011 22:00",60.1
"3096","5/9/2011 23:00",58.8
"3097","5/10/2011 0:00",61
"3098","5/10/2011 1:00",55.9
"3099","5/10/2011 2:00",53.4
"3100","5/10/2011 3:00",54.3
"3101","5/10/2011 4:00",54.2
"3102","5/10/2011 5:00",54.1
"3103","5/10/2011 6:00",56.3
"3104","5/10/2011 7:00",62
"3105","5/10/2011 8:00",69.2
"3106","5/10/2011 9:00",72.4
"3107","5/10/2011 10:00",75.4
"3108","5/10/2011 11:00",78.6
"3109","5/10/2011 12:00",78.9
"3110","5/10/2011 13:00",77.3
"3111","5/10/2011 14:00",78.1
"3112","5/10/2011 15:00",75.1
"3113","5/10/2011 16:00",75.4
"3114","5/10/2011 17:00",72.6
"3115","5/10/2011 18:00",71
"3116","5/10/2011 19:00",70.3
"3117","5/10/2011 20:00",70
"3118","5/10/2011 21:00",69.9
"3119","5/10/2011 22:00",68.8
"3120","5/10/2011 23:00",70.1
"3121","5/11/2011 0:00",70.4
"3122","5/11/2011 1:00",66.8
"3123","5/11/2011 2:00",65.7
"3124","5/11/2011 3:00",68.6
"3125","5/11/2011 4:00",68.3
"3126","5/11/2011 5:00",66.3
"3127","5/11/2011 6:00",68.2
"3128","5/11/2011 7:00",68.9
"3129","5/11/2011 8:00",70.5
"3130","5/11/2011 9:00",70.9
"3131","5/11/2011 10:00",72.6
"3132","5/11/2011 11:00",71.7
"3133","5/11/2011 12:00",71.9
"3134","5/11/2011 13:00",75.9
"3135","5/11/2011 14:00",73.7
"3136","5/11/2011 15:00",73.2
"3137","5/11/2011 16:00",71
"3138","5/11/2011 17:00",70.3
"3139","5/11/2011 18:00",69
"3140","5/11/2011 19:00",65.9
"3141","5/11/2011 20:00",67.1
"3142","5/11/2011 21:00",63.5
"3143","5/11/2011 22:00",67
"3144","5/11/2011 23:00",65
"3145","5/12/2011 0:00",65.2
"3146","5/12/2011 1:00",64
"3147","5/12/2011 2:00",64.4
"3148","5/12/2011 3:00",63.7
"3149","5/12/2011 4:00",63.2
"3150","5/12/2011 5:00",61.5
"3151","5/12/2011 6:00",61
"3152","5/12/2011 7:00",62.6
"3153","5/12/2011 8:00",63.7
"3154","5/12/2011 9:00",66.9
"3155","5/12/2011 10:00",71.4
"3156","5/12/2011 11:00",67.8
"3157","5/12/2011 12:00",69.8
"3158","5/12/2011 13:00",66.5
"3159","5/12/2011 14:00",68.4
"3160","5/12/2011 15:00",66.9
"3161","5/12/2011 16:00",68.1
"3162","5/12/2011 17:00",66.8
"3163","5/12/2011 18:00",66
"3164","5/12/2011 19:00",65
"3165","5/12/2011 20:00",64.4
"3166","5/12/2011 21:00",63.9
"3167","5/12/2011 22:00",64.4
"3168","5/12/2011 23:00",64.6
"3169","5/13/2011 0:00",66
"3170","5/13/2011 1:00",66.8
"3171","5/13/2011 2:00",65.4
"3172","5/13/2011 3:00",65.8
"3173","5/13/2011 4:00",67.1
"3174","5/13/2011 5:00",65.3
"3175","5/13/2011 6:00",66.9
"3176","5/13/2011 7:00",67.7
"3177","5/13/2011 8:00",64.5
"3178","5/13/2011 9:00",66.4
"3179","5/13/2011 10:00",71.2
"3180","5/13/2011 11:00",71.1
"3181","5/13/2011 12:00",76.3
"3182","5/13/2011 13:00",79.1
"3183","5/13/2011 14:00",76.5
"3184","5/13/2011 15:00",80.4
"3185","5/13/2011 16:00",79.3
"3186","5/13/2011 17:00",78.3
"3187","5/13/2011 18:00",75.5
"3188","5/13/2011 19:00",75.4
"3189","5/13/2011 20:00",73
"3190","5/13/2011 21:00",72.3
"3191","5/13/2011 22:00",70.8
"3192","5/13/2011 23:00",69.9
"3193","5/14/2011 0:00",72.1
"3194","5/14/2011 1:00",71.3
"3195","5/14/2011 2:00",71.9
"3196","5/14/2011 3:00",69.5
"3197","5/14/2011 4:00",65.9
"3198","5/14/2011 5:00",66.9
"3199","5/14/2011 6:00",68.6
"3200","5/14/2011 7:00",71.2
"3201","5/14/2011 8:00",74.8
"3202","5/14/2011 9:00",76.7
"3203","5/14/2011 10:00",81.6
"3204","5/14/2011 11:00",82.3
"3205","5/14/2011 12:00",82.7
"3206","5/14/2011 13:00",80
"3207","5/14/2011 14:00",79
"3208","5/14/2011 15:00",81.8
"3209","5/14/2011 16:00",80.6
"3210","5/14/2011 17:00",81.4
"3211","5/14/2011 18:00",77.2
"3212","5/14/2011 19:00",74.2
"3213","5/14/2011 20:00",73.1
"3214","5/14/2011 21:00",70.8
"3215","5/14/2011 22:00",70.9
"3216","5/14/2011 23:00",70.2
"3217","5/15/2011 0:00",70.1
"3218","5/15/2011 1:00",70.3
"3219","5/15/2011 2:00",70.1
"3220","5/15/2011 3:00",67.6
"3221","5/15/2011 4:00",68
"3222","5/15/2011 5:00",67.6
"3223","5/15/2011 6:00",68.9
"3224","5/15/2011 7:00",71.2
"3225","5/15/2011 8:00",73.1
"3226","5/15/2011 9:00",76.4
"3227","5/15/2011 10:00",77.4
"3228","5/15/2011 11:00",73.6
"3229","5/15/2011 12:00",76.9
"3230","5/15/2011 13:00",79.8
"3231","5/15/2011 14:00",76.8
"3232","5/15/2011 15:00",79.8
"3233","5/15/2011 16:00",78.9
"3234","5/15/2011 17:00",79.5
"3235","5/15/2011 18:00",73.8
"3236","5/15/2011 19:00",70.6
"3237","5/15/2011 20:00",69.3
"3238","5/15/2011 21:00",70.4
"3239","5/15/2011 22:00",68.9
"3240","5/15/2011 23:00",69.7
"3241","5/16/2011 0:00",68.9
"3242","5/16/2011 1:00",66.2
"3243","5/16/2011 2:00",64.7
"3244","5/16/2011 3:00",65.1
"3245","5/16/2011 4:00",61.7
"3246","5/16/2011 5:00",61.9
"3247","5/16/2011 6:00",63.5
"3248","5/16/2011 7:00",65.6
"3249","5/16/2011 8:00",67.4
"3250","5/16/2011 9:00",72.8
"3251","5/16/2011 10:00",76
"3252","5/16/2011 11:00",75.9
"3253","5/16/2011 12:00",76
"3254","5/16/2011 13:00",75.6
"3255","5/16/2011 14:00",74.2
"3256","5/16/2011 15:00",74.9
"3257","5/16/2011 16:00",71.8
"3258","5/16/2011 17:00",72.1
"3259","5/16/2011 18:00",70.3
"3260","5/16/2011 19:00",65.9
"3261","5/16/2011 20:00",64
"3262","5/16/2011 21:00",63.6
"3263","5/16/2011 22:00",64.3
"3264","5/16/2011 23:00",63.8
"3265","5/17/2011 0:00",62.9
"3266","5/17/2011 1:00",62.9
"3267","5/17/2011 2:00",60.4
"3268","5/17/2011 3:00",57.9
"3269","5/17/2011 4:00",56.5
"3270","5/17/2011 5:00",56.9
"3271","5/17/2011 6:00",59.6
"3272","5/17/2011 7:00",57.1
"3273","5/17/2011 8:00",59.9
"3274","5/17/2011 9:00",63.2
"3275","5/17/2011 10:00",69.2
"3276","5/17/2011 11:00",70.8
"3277","5/17/2011 12:00",71.4
"3278","5/17/2011 13:00",73
"3279","5/17/2011 14:00",72.7
"3280","5/17/2011 15:00",73.2
"3281","5/17/2011 16:00",72.5
"3282","5/17/2011 17:00",71
"3283","5/17/2011 18:00",68.6
"3284","5/17/2011 19:00",66.1
"3285","5/17/2011 20:00",63.4
"3286","5/17/2011 21:00",60.2
"3287","5/17/2011 22:00",62.2
"3288","5/17/2011 23:00",55.7
"3289","5/18/2011 0:00",55.8
"3290","5/18/2011 1:00",58.5
"3291","5/18/2011 2:00",58.8
"3292","5/18/2011 3:00",57
"3293","5/18/2011 4:00",56
"3294","5/18/2011 5:00",54.7
"3295","5/18/2011 6:00",54.6
"3296","5/18/2011 7:00",59.9
"3297","5/18/2011 8:00",66.7
"3298","5/18/2011 9:00",69.2
"3299","5/18/2011 10:00",71.9
"3300","5/18/2011 11:00",74.4
"3301","5/18/2011 12:00",78
"3302","5/18/2011 13:00",76.9
"3303","5/18/2011 14:00",76.3
"3304","5/18/2011 15:00",74.7
"3305","5/18/2011 16:00",74.2
"3306","5/18/2011 17:00",72
"3307","5/18/2011 18:00",70.6
"3308","5/18/2011 19:00",65.3
"3309","5/18/2011 20:00",62.2
"3310","5/18/2011 21:00",62.3
"3311","5/18/2011 22:00",60.2
"3312","5/18/2011 23:00",58.9
"3313","5/19/2011 0:00",57.3
"3314","5/19/2011 1:00",60.9
"3315","5/19/2011 2:00",59.9
"3316","5/19/2011 3:00",59
"3317","5/19/2011 4:00",55
"3318","5/19/2011 5:00",53.9
"3319","5/19/2011 6:00",58.3
"3320","5/19/2011 7:00",62.1
"3321","5/19/2011 8:00",65.4
"3322","5/19/2011 9:00",69.4
"3323","5/19/2011 10:00",71.6
"3324","5/19/2011 11:00",77.2
"3325","5/19/2011 12:00",78.9
"3326","5/19/2011 13:00",75.6
"3327","5/19/2011 14:00",78.3
"3328","5/19/2011 15:00",78.8
"3329","5/19/2011 16:00",76.7
"3330","5/19/2011 17:00",78.2
"3331","5/19/2011 18:00",74.5
"3332","5/19/2011 19:00",70.8
"3333","5/19/2011 20:00",69.7
"3334","5/19/2011 21:00",68.9
"3335","5/19/2011 22:00",66.4
"3336","5/19/2011 23:00",68.7
"3337","5/20/2011 0:00",67.2
"3338","5/20/2011 1:00",67.6
"3339","5/20/2011 2:00",67
"3340","5/20/2011 3:00",67.4
"3341","5/20/2011 4:00",67.5
"3342","5/20/2011 5:00",67.2
"3343","5/20/2011 6:00",67.2
"3344","5/20/2011 7:00",69.6
"3345","5/20/2011 8:00",71.3
"3346","5/20/2011 9:00",71
"3347","5/20/2011 10:00",72.7
"3348","5/20/2011 11:00",76.1
"3349","5/20/2011 12:00",80.1
"3350","5/20/2011 13:00",76.7
"3351","5/20/2011 14:00",77.4
"3352","5/20/2011 15:00",79.5
"3353","5/20/2011 16:00",77.3
"3354","5/20/2011 17:00",74.9
"3355","5/20/2011 18:00",76.4
"3356","5/20/2011 19:00",71.9
"3357","5/20/2011 20:00",72.3
"3358","5/20/2011 21:00",70.6
"3359","5/20/2011 22:00",70.3
"3360","5/20/2011 23:00",67.5
"3361","5/21/2011 0:00",67.1
"3362","5/21/2011 1:00",65.3
"3363","5/21/2011 2:00",62.9
"3364","5/21/2011 3:00",63.2
"3365","5/21/2011 4:00",63.6
"3366","5/21/2011 5:00",62.9
"3367","5/21/2011 6:00",64.4
"3368","5/21/2011 7:00",65.2
"3369","5/21/2011 8:00",73.9
"3370","5/21/2011 9:00",78
"3371","5/21/2011 10:00",80.7
"3372","5/21/2011 11:00",82.7
"3373","5/21/2011 12:00",83.6
"3374","5/21/2011 13:00",87
"3375","5/21/2011 14:00",85.1
"3376","5/21/2011 15:00",86.5
"3377","5/21/2011 16:00",82.3
"3378","5/21/2011 17:00",81.3
"3379","5/21/2011 18:00",78.5
"3380","5/21/2011 19:00",73.8
"3381","5/21/2011 20:00",71.7
"3382","5/21/2011 21:00",70.7
"3383","5/21/2011 22:00",71.4
"3384","5/21/2011 23:00",67.8
"3385","5/22/2011 0:00",63.8
"3386","5/22/2011 1:00",64.1
"3387","5/22/2011 2:00",63.9
"3388","5/22/2011 3:00",62.8
"3389","5/22/2011 4:00",62.4
"3390","5/22/2011 5:00",61
"3391","5/22/2011 6:00",62.9
"3392","5/22/2011 7:00",67
"3393","5/22/2011 8:00",70.3
"3394","5/22/2011 9:00",78
"3395","5/22/2011 10:00",79.7
"3396","5/22/2011 11:00",81.4
"3397","5/22/2011 12:00",83.1
"3398","5/22/2011 13:00",82.4
"3399","5/22/2011 14:00",83.2
"3400","5/22/2011 15:00",81.1
"3401","5/22/2011 16:00",82.8
"3402","5/22/2011 17:00",81.3
"3403","5/22/2011 18:00",77.7
"3404","5/22/2011 19:00",76.2
"3405","5/22/2011 20:00",73.5
"3406","5/22/2011 21:00",74.1
"3407","5/22/2011 22:00",71.8
"3408","5/22/2011 23:00",73
"3409","5/23/2011 0:00",73.1
"3410","5/23/2011 1:00",72.6
"3411","5/23/2011 2:00",71
"3412","5/23/2011 3:00",73.1
"3413","5/23/2011 4:00",73.1
"3414","5/23/2011 5:00",71.4
"3415","5/23/2011 6:00",74.3
"3416","5/23/2011 7:00",75.5
"3417","5/23/2011 8:00",78.4
"3418","5/23/2011 9:00",80
"3419","5/23/2011 10:00",82.4
"3420","5/23/2011 11:00",85.2
"3421","5/23/2011 12:00",83.9
"3422","5/23/2011 13:00",84.8
"3423","5/23/2011 14:00",85.3
"3424","5/23/2011 15:00",83.8
"3425","5/23/2011 16:00",84.4
"3426","5/23/2011 17:00",81.4
"3427","5/23/2011 18:00",78.7
"3428","5/23/2011 19:00",77.6
"3429","5/23/2011 20:00",78.1
"3430","5/23/2011 21:00",75.7
"3431","5/23/2011 22:00",76.7
"3432","5/23/2011 23:00",77.6
"3433","5/24/2011 0:00",78.4
"3434","5/24/2011 1:00",74.5
"3435","5/24/2011 2:00",75.1
"3436","5/24/2011 3:00",77.3
"3437","5/24/2011 4:00",74.2
"3438","5/24/2011 5:00",75.9
"3439","5/24/2011 6:00",75
"3440","5/24/2011 7:00",75.9
"3441","5/24/2011 8:00",81.2
"3442","5/24/2011 9:00",83.3
"3443","5/24/2011 10:00",87.3
"3444","5/24/2011 11:00",91.2
"3445","5/24/2011 12:00",92.4
"3446","5/24/2011 13:00",96
"3447","5/24/2011 14:00",95.9
"3448","5/24/2011 15:00",95.1
"3449","5/24/2011 16:00",90.3
"3450","5/24/2011 17:00",86.3
"3451","5/24/2011 18:00",85.9
"3452","5/24/2011 19:00",82.3
"3453","5/24/2011 20:00",77.3
"3454","5/24/2011 21:00",78.5
"3455","5/24/2011 22:00",75.6
"3456","5/24/2011 23:00",74.5
"3457","5/25/2011 0:00",75.3
"3458","5/25/2011 1:00",74.1
"3459","5/25/2011 2:00",75.7
"3460","5/25/2011 3:00",73.3
"3461","5/25/2011 4:00",75.2
"3462","5/25/2011 5:00",73.5
"3463","5/25/2011 6:00",73.2
"3464","5/25/2011 7:00",76.2
"3465","5/25/2011 8:00",79.5
"3466","5/25/2011 9:00",85.4
"3467","5/25/2011 10:00",87.4
"3468","5/25/2011 11:00",87.5
"3469","5/25/2011 12:00",93
"3470","5/25/2011 13:00",92.7
"3471","5/25/2011 14:00",94.4
"3472","5/25/2011 15:00",96.6
"3473","5/25/2011 16:00",90.7
"3474","5/25/2011 17:00",87.7
"3475","5/25/2011 18:00",86.1
"3476","5/25/2011 19:00",81.1
"3477","5/25/2011 20:00",79.1
"3478","5/25/2011 21:00",76
"3479","5/25/2011 22:00",76.3
"3480","5/25/2011 23:00",77
"3481","5/26/2011 0:00",73.1
"3482","5/26/2011 1:00",76.4
"3483","5/26/2011 2:00",74
"3484","5/26/2011 3:00",73.8
"3485","5/26/2011 4:00",74.3
"3486","5/26/2011 5:00",73.5
"3487","5/26/2011 6:00",72.6
"3488","5/26/2011 7:00",76.1
"3489","5/26/2011 8:00",76.3
"3490","5/26/2011 9:00",82
"3491","5/26/2011 10:00",86.1
"3492","5/26/2011 11:00",85.8
"3493","5/26/2011 12:00",86.6
"3494","5/26/2011 13:00",88.3
"3495","5/26/2011 14:00",88.2
"3496","5/26/2011 15:00",85.5
"3497","5/26/2011 16:00",84.7
"3498","5/26/2011 17:00",83.5
"3499","5/26/2011 18:00",80.4
"3500","5/26/2011 19:00",76.4
"3501","5/26/2011 20:00",76.6
"3502","5/26/2011 21:00",73.8
"3503","5/26/2011 22:00",74.2
"3504","5/26/2011 23:00",75.9
"3505","5/27/2011 0:00",73.7
"3506","5/27/2011 1:00",75.3
"3507","5/27/2011 2:00",75
"3508","5/27/2011 3:00",71.5
"3509","5/27/2011 4:00",69.2
"3510","5/27/2011 5:00",67.2
"3511","5/27/2011 6:00",67.5
"3512","5/27/2011 7:00",73.9
"3513","5/27/2011 8:00",78.4
"3514","5/27/2011 9:00",79.1
"3515","5/27/2011 10:00",81.9
"3516","5/27/2011 11:00",85
"3517","5/27/2011 12:00",83.1
"3518","5/27/2011 13:00",81.1
"3519","5/27/2011 14:00",82.3
"3520","5/27/2011 15:00",82.7
"3521","5/27/2011 16:00",80.2
"3522","5/27/2011 17:00",79.3
"3523","5/27/2011 18:00",76.7
"3524","5/27/2011 19:00",77.1
"3525","5/27/2011 20:00",76.1
"3526","5/27/2011 21:00",74.3
"3527","5/27/2011 22:00",73.9
"3528","5/27/2011 23:00",71.8
"3529","5/28/2011 0:00",71.3
"3530","5/28/2011 1:00",72.8
"3531","5/28/2011 2:00",68.5
"3532","5/28/2011 3:00",66.4
"3533","5/28/2011 4:00",68.3
"3534","5/28/2011 5:00",67
"3535","5/28/2011 6:00",70.7
"3536","5/28/2011 7:00",76
"3537","5/28/2011 8:00",76.7
"3538","5/28/2011 9:00",80.9
"3539","5/28/2011 10:00",77.2
"3540","5/28/2011 11:00",81
"3541","5/28/2011 12:00",74.4
"3542","5/28/2011 13:00",78.3
"3543","5/28/2011 14:00",80.1
"3544","5/28/2011 15:00",80.6
"3545","5/28/2011 16:00",78.7
"3546","5/28/2011 17:00",76.9
"3547","5/28/2011 18:00",79.5
"3548","5/28/2011 19:00",74.9
"3549","5/28/2011 20:00",75.7
"3550","5/28/2011 21:00",74.3
"3551","5/28/2011 22:00",73.6
"3552","5/28/2011 23:00",69.6
"3553","5/29/2011 0:00",70.3
"3554","5/29/2011 1:00",68
"3555","5/29/2011 2:00",68.6
"3556","5/29/2011 3:00",67.7
"3557","5/29/2011 4:00",65
"3558","5/29/2011 5:00",66.8
"3559","5/29/2011 6:00",67
"3560","5/29/2011 7:00",72.7
"3561","5/29/2011 8:00",77.3
"3562","5/29/2011 9:00",79.7
"3563","5/29/2011 10:00",82.5
"3564","5/29/2011 11:00",84.4
"3565","5/29/2011 12:00",80.5
"3566","5/29/2011 13:00",85
"3567","5/29/2011 14:00",81.8
"3568","5/29/2011 15:00",82.7
"3569","5/29/2011 16:00",83
"3570","5/29/2011 17:00",83.4
"3571","5/29/2011 18:00",79.6
"3572","5/29/2011 19:00",77.5
"3573","5/29/2011 20:00",76.2
"3574","5/29/2011 21:00",74.2
"3575","5/29/2011 22:00",75.1
"3576","5/29/2011 23:00",70.5
"3577","5/30/2011 0:00",70.5
"3578","5/30/2011 1:00",70.9
"3579","5/30/2011 2:00",71.5
"3580","5/30/2011 3:00",68.9
"3581","5/30/2011 4:00",68.3
"3582","5/30/2011 5:00",67.8
"3583","5/30/2011 6:00",69.6
"3584","5/30/2011 7:00",74.7
"3585","5/30/2011 8:00",80.4
"3586","5/30/2011 9:00",79.2
"3587","5/30/2011 10:00",83.7
"3588","5/30/2011 11:00",87.8
"3589","5/30/2011 12:00",88.1
"3590","5/30/2011 13:00",86.8
"3591","5/30/2011 14:00",88.4
"3592","5/30/2011 15:00",86
"3593","5/30/2011 16:00",86.4
"3594","5/30/2011 17:00",84.5
"3595","5/30/2011 18:00",82.5
"3596","5/30/2011 19:00",79.9
"3597","5/30/2011 20:00",79
"3598","5/30/2011 21:00",77
"3599","5/30/2011 22:00",76.7
"3600","5/30/2011 23:00",76.5
"3601","5/31/2011 0:00",74.8
"3602","5/31/2011 1:00",73.5
"3603","5/31/2011 2:00",74.9
"3604","5/31/2011 3:00",75.3
"3605","5/31/2011 4:00",73.3
"3606","5/31/2011 5:00",70.6
"3607","5/31/2011 6:00",73.7
"3608","5/31/2011 7:00",76.6
"3609","5/31/2011 8:00",80.3
"3610","5/31/2011 9:00",87.1
"3611","5/31/2011 10:00",89.6
"3612","5/31/2011 11:00",91.3
"3613","5/31/2011 12:00",90.6
"3614","5/31/2011 13:00",96.6
"3615","5/31/2011 14:00",95.2
"3616","5/31/2011 15:00",95.2
"3617","5/31/2011 16:00",94.6
"3618","5/31/2011 17:00",91.6
"3619","5/31/2011 18:00",89.7
"3620","5/31/2011 19:00",83.6
"3621","5/31/2011 20:00",81.7
"3622","5/31/2011 21:00",81.5
"3623","5/31/2011 22:00",78
"3624","5/31/2011 23:00",75.8
"3625","6/1/2011 0:00",74.1
"3626","6/1/2011 1:00",71.6
"3627","6/1/2011 2:00",73
"3628","6/1/2011 3:00",71.3
"3629","6/1/2011 4:00",69.5
"3630","6/1/2011 5:00",71
"3631","6/1/2011 6:00",71.5
"3632","6/1/2011 7:00",75.3
"3633","6/1/2011 8:00",77.6
"3634","6/1/2011 9:00",78.6
"3635","6/1/2011 10:00",83.2
"3636","6/1/2011 11:00",84.9
"3637","6/1/2011 12:00",87.9
"3638","6/1/2011 13:00",88.1
"3639","6/1/2011 14:00",86.7
"3640","6/1/2011 15:00",84.7
"3641","6/1/2011 16:00",85.7
"3642","6/1/2011 17:00",82.4
"3643","6/1/2011 18:00",80.4
"3644","6/1/2011 19:00",80
"3645","6/1/2011 20:00",77.9
"3646","6/1/2011 21:00",76.2
"3647","6/1/2011 22:00",74.7
"3648","6/1/2011 23:00",74.4
"3649","6/2/2011 0:00",76.1
"3650","6/2/2011 1:00",74.7
"3651","6/2/2011 2:00",72.1
"3652","6/2/2011 3:00",73.3
"3653","6/2/2011 4:00",73.6
"3654","6/2/2011 5:00",72.2
"3655","6/2/2011 6:00",72.6
"3656","6/2/2011 7:00",74.5
"3657","6/2/2011 8:00",78.1
"3658","6/2/2011 9:00",79.9
"3659","6/2/2011 10:00",84.4
"3660","6/2/2011 11:00",88.3
"3661","6/2/2011 12:00",90.3
"3662","6/2/2011 13:00",94.5
"3663","6/2/2011 14:00",97.9
"3664","6/2/2011 15:00",90.5
"3665","6/2/2011 16:00",90.9
"3666","6/2/2011 17:00",91.4
"3667","6/2/2011 18:00",87.4
"3668","6/2/2011 19:00",86.1
"3669","6/2/2011 20:00",79.9
"3670","6/2/2011 21:00",79.3
"3671","6/2/2011 22:00",77.2
"3672","6/2/2011 23:00",77.8
"3673","6/3/2011 0:00",76.3
"3674","6/3/2011 1:00",79.4
"3675","6/3/2011 2:00",74.7
"3676","6/3/2011 3:00",75.4
"3677","6/3/2011 4:00",74
"3678","6/3/2011 5:00",75
"3679","6/3/2011 6:00",75.3
"3680","6/3/2011 7:00",76.2
"3681","6/3/2011 8:00",78.6
"3682","6/3/2011 9:00",80.6
"3683","6/3/2011 10:00",87.4
"3684","6/3/2011 11:00",85.8
"3685","6/3/2011 12:00",85.7
"3686","6/3/2011 13:00",85.2
"3687","6/3/2011 14:00",86.2
"3688","6/3/2011 15:00",83
"3689","6/3/2011 16:00",84.6
"3690","6/3/2011 17:00",81.1
"3691","6/3/2011 18:00",78.4
"3692","6/3/2011 19:00",76.7
"3693","6/3/2011 20:00",76.1
"3694","6/3/2011 21:00",75.3
"3695","6/3/2011 22:00",75.2
"3696","6/3/2011 23:00",69
"3697","6/4/2011 0:00",68.3
"3698","6/4/2011 1:00",65
"3699","6/4/2011 2:00",63
"3700","6/4/2011 3:00",64.2
"3701","6/4/2011 4:00",63.2
"3702","6/4/2011 5:00",62.2
"3703","6/4/2011 6:00",63.4
"3704","6/4/2011 7:00",68.9
"3705","6/4/2011 8:00",76.4
"3706","6/4/2011 9:00",79.5
"3707","6/4/2011 10:00",81.3
"3708","6/4/2011 11:00",82.5
"3709","6/4/2011 12:00",81.5
"3710","6/4/2011 13:00",83.1
"3711","6/4/2011 14:00",82
"3712","6/4/2011 15:00",81.4
"3713","6/4/2011 16:00",80.6
"3714","6/4/2011 17:00",83.4
"3715","6/4/2011 18:00",79.4
"3716","6/4/2011 19:00",78.8
"3717","6/4/2011 20:00",75.9
"3718","6/4/2011 21:00",73.1
"3719","6/4/2011 22:00",74.9
"3720","6/4/2011 23:00",71.4
"3721","6/5/2011 0:00",68.4
"3722","6/5/2011 1:00",68.8
"3723","6/5/2011 2:00",67.9
"3724","6/5/2011 3:00",71.5
"3725","6/5/2011 4:00",71.2
"3726","6/5/2011 5:00",72.2
"3727","6/5/2011 6:00",71.9
"3728","6/5/2011 7:00",73.9
"3729","6/5/2011 8:00",78.2
"3730","6/5/2011 9:00",81.6
"3731","6/5/2011 10:00",85.2
"3732","6/5/2011 11:00",88.7
"3733","6/5/2011 12:00",91.5
"3734","6/5/2011 13:00",89.5
"3735","6/5/2011 14:00",94.4
"3736","6/5/2011 15:00",87.3
"3737","6/5/2011 16:00",86
"3738","6/5/2011 17:00",83.6
"3739","6/5/2011 18:00",83.5
"3740","6/5/2011 19:00",78.7
"3741","6/5/2011 20:00",75.7
"3742","6/5/2011 21:00",73.4
"3743","6/5/2011 22:00",72.1
"3744","6/5/2011 23:00",73.8
"3745","6/6/2011 0:00",70.2
"3746","6/6/2011 1:00",70.2
"3747","6/6/2011 2:00",68.7
"3748","6/6/2011 3:00",67
"3749","6/6/2011 4:00",67.1
"3750","6/6/2011 5:00",70.1
"3751","6/6/2011 6:00",68.5
"3752","6/6/2011 7:00",72.4
"3753","6/6/2011 8:00",76.3
"3754","6/6/2011 9:00",79.7
"3755","6/6/2011 10:00",84.6
"3756","6/6/2011 11:00",81.4
"3757","6/6/2011 12:00",83.9
"3758","6/6/2011 13:00",83.6
"3759","6/6/2011 14:00",82.7
"3760","6/6/2011 15:00",84.3
"3761","6/6/2011 16:00",82.7
"3762","6/6/2011 17:00",81
"3763","6/6/2011 18:00",78.2
"3764","6/6/2011 19:00",78.5
"3765","6/6/2011 20:00",76.6
"3766","6/6/2011 21:00",75.4
"3767","6/6/2011 22:00",74.3
"3768","6/6/2011 23:00",73.5
"3769","6/7/2011 0:00",70.1
"3770","6/7/2011 1:00",69.8
"3771","6/7/2011 2:00",68.4
